Accident_ID,Date,Time,Latitude,Longitude,Severity,Weather,Road_Type,Vehicles_Involved,Casualties,Alcohol_Involved,Crash_Type,Accident_Cause,Hit_and_Run,Intersection_Type,Urban_Rural,Road_Lighting,Speed_Limits,Traffic_Volume,Driver_Age_Group,Driver_Gender,Emergency_Response_Time,Distance_to_Hospital,Injury_Type,Season,Day_Night,Event_Occurrence,Traffic_Camera_Footage,Vehicle_Type,Vehicle_Age,Data_Source_Link
A-0570,10-03-2024,23:13:12,18.56120037,73.82676814,Low,Stormy,Residential,2,2,FALSE,Rollover,Drunk Driving,FALSE,Roundabout,Rural,Dimly-lit,40,2849,18-25,Female,38,11,Minor,Summer,Day,FALSE,FALSE,Car,4,http://trafficdata.pune.example
A-0571,26-03-2024,05:25:15,18.4615123,73.91219384,Moderate,Cloudy,Expressway,1,0,FALSE,Rear-end,Road Condition,FALSE,Roundabout,Urban,Well-lit,60,4470,Above 60,Female,15,5,Minor,Monsoon,Day,FALSE,FALSE,Bus,19,http://trafficdata.pune.example
A-0572,06-11-2024,12:10:18,18.58547761,73.76257945,Low,Clear,Intersection,4,2,FALSE,Side-impact,Speeding,FALSE,No Intersection,Rural,Well-lit,50,2032,Below 18,Male,58,28,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,17,http://trafficdata.pune.example
A-0573,01-11-2024,18:13:08,18.57528712,73.8579726,Severe,Foggy,Intersection,4,4,FALSE,Head-on,Speeding,FALSE,Y-junction,Rural,Well-lit,80,4987,Above 60,Other,50,26,Minor,Winter,Day,FALSE,FALSE,Bicycle,1,http://trafficdata.pune.example
A-0574,21-07-2024,13:21:39,18.46866527,73.76768608,Low,Stormy,Highway,3,4,FALSE,Head-on,Road Condition,FALSE,No Intersection,Urban,Well-lit,40,1035,Above 60,Male,54,29,Minor,Monsoon,Day,FALSE,FALSE,Motorcycle,2,http://trafficdata.pune.example
A-0575,28-05-2024,16:09:19,18.51604717,73.82982196,Low,Clear,Local Road,5,3,FALSE,Rollover,Speeding,FALSE,Crosswalk,Urban,Well-lit,60,1428,Below 18,Female,52,20,Minor,Monsoon,Night,FALSE,FALSE,Bicycle,7,http://trafficdata.pune.example
A-0576,11-09-2024,01:48:21,18.48006668,73.88415206,Severe,Rainy,Local Road,4,4,FALSE,Head-on,Drunk Driving,FALSE,Crosswalk,Urban,Dimly-lit,50,2562,25-40,Male,48,22,Minor,Winter,Night,FALSE,FALSE,Motorcycle,0,http://trafficdata.pune.example
A-0577,09-02-2024,22:36:08,18.61033808,73.81086429,Low,Foggy,Residential,1,3,FALSE,Head-on,Distracted Driving,FALSE,T-junction,Urban,Dimly-lit,60,4595,40-60,Female,27,26,Minor,Winter,Day,FALSE,FALSE,Motorcycle,3,http://trafficdata.pune.example
A-0578,20-07-2024,14:41:23,18.50097789,73.82995183,Severe,Rainy,Residential,2,0,FALSE,Side-impact,Weather Conditions,FALSE,Roundabout,Urban,Dimly-lit,80,2479,Above 60,Female,16,26,Major,Winter,Night,FALSE,FALSE,Truck,0,http://trafficdata.pune.example
A-0579,31-01-2024,23:30:19,18.52218149,73.76556073,Moderate,Clear,Highway,4,3,FALSE,Head-on,Weather Conditions,FALSE,Crosswalk,Urban,Well-lit,60,1498,Above 60,Male,41,25,Minor,Monsoon,Day,FALSE,FALSE,Truck,15,http://trafficdata.pune.example
A-0580,08-11-2024,00:59:27,18.49703816,73.76220178,Low,Foggy,Expressway,3,3,FALSE,Pedestrian,Distracted Driving,FALSE,Y-junction,Urban,No lighting,60,2327,40-60,Male,53,1,Minor,Winter,Day,FALSE,FALSE,Motorcycle,11,http://trafficdata.pune.example
A-0581,06-01-2024,06:34:47,18.58328513,73.81458332,Moderate,Cloudy,Expressway,1,0,FALSE,Pedestrian,Distracted Driving,TRUE,No Intersection,Rural,No lighting,40,2216,Above 60,Female,23,26,Minor,Winter,Day,FALSE,FALSE,Truck,10,http://trafficdata.pune.example
A-0582,08-03-2024,01:23:41,18.62236928,73.82425581,Low,Rainy,Intersection,3,2,FALSE,Rear-end,Speeding,TRUE,Crosswalk,Urban,No lighting,100,1444,25-40,Male,15,22,Minor,Monsoon,Night,FALSE,FALSE,Bus,19,http://trafficdata.pune.example
A-0583,26-10-2024,11:14:06,18.60712401,73.85407537,Low,Foggy,Residential,2,3,FALSE,Head-on,Weather Conditions,FALSE,Roundabout,Urban,No lighting,40,1192,25-40,Female,37,23,Major,Winter,Night,FALSE,FALSE,Pedestrian,5,http://trafficdata.pune.example
A-0584,05-05-2024,06:38:03,18.59409397,73.85237531,Low,Stormy,Residential,1,2,FALSE,Rear-end,Weather Conditions,FALSE,Roundabout,Urban,Dimly-lit,40,2647,40-60,Male,15,16,Major,Winter,Day,FALSE,FALSE,Pedestrian,8,http://trafficdata.pune.example
A-0585,23-05-2024,16:16:16,18.54283946,73.75431915,Low,Stormy,Expressway,2,4,FALSE,Rollover,Weather Conditions,FALSE,Roundabout,Urban,Well-lit,50,3127,18-25,Male,49,17,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,16,http://trafficdata.pune.example
A-0586,01-03-2024,17:47:19,18.52682939,73.89127541,Severe,Cloudy,Local Road,1,1,FALSE,Side-impact,Drunk Driving,FALSE,Crosswalk,Rural,Dimly-lit,80,3514,18-25,Male,25,8,Major,Monsoon,Day,FALSE,FALSE,Bicycle,11,http://trafficdata.pune.example
A-0587,20-02-2024,04:33:17,18.59651862,73.90347055,Severe,Rainy,Residential,1,2,FALSE,Rear-end,Drunk Driving,FALSE,Roundabout,Rural,No lighting,80,4655,Above 60,Male,8,8,Minor,Summer,Night,TRUE,FALSE,Bicycle,7,http://trafficdata.pune.example
A-0588,26-01-2024,19:57:40,18.53936441,73.83974145,Moderate,Cloudy,Local Road,4,1,TRUE,Head-on,Road Condition,FALSE,Roundabout,Urban,Dimly-lit,70,3571,25-40,Female,34,28,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,7,http://trafficdata.pune.example
A-0589,01-03-2024,01:30:41,18.5480557,73.897319,Low,Stormy,Local Road,5,0,FALSE,Head-on,Road Condition,FALSE,T-junction,Urban,No lighting,60,3232,40-60,Female,46,14,Major,Winter,Night,FALSE,FALSE,Pedestrian,19,http://trafficdata.pune.example
A-0590,26-11-2024,20:58:43,18.58795602,73.82079511,Severe,Foggy,Highway,1,4,FALSE,Pedestrian,Road Condition,FALSE,T-junction,Urban,No lighting,70,4511,18-25,Female,32,8,Minor,Summer,Day,FALSE,FALSE,Pedestrian,2,http://trafficdata.pune.example
A-0591,08-12-2024,15:15:58,18.57731328,73.91180383,Moderate,Cloudy,Local Road,1,3,FALSE,Head-on,Road Condition,FALSE,Y-junction,Rural,Dimly-lit,50,1396,Below 18,Male,48,2,Fatal,Summer,Night,FALSE,TRUE,Bus,3,http://trafficdata.pune.example
A-0592,24-04-2024,17:32:38,18.62813012,73.85949348,Low,Cloudy,Highway,5,2,FALSE,Rollover,Weather Conditions,FALSE,Roundabout,Rural,No lighting,100,1362,Above 60,Male,10,27,Minor,Monsoon,Night,FALSE,FALSE,Motorcycle,5,http://trafficdata.pune.example
A-0593,24-03-2024,05:33:07,18.56498313,73.75239936,Low,Clear,Highway,3,0,FALSE,Rear-end,Drunk Driving,TRUE,T-junction,Rural,Well-lit,60,4099,Below 18,Male,38,11,Major,Winter,Night,FALSE,FALSE,Motorcycle,19,http://trafficdata.pune.example
A-0594,10-03-2024,11:11:11,18.58214708,73.84790656,Moderate,Stormy,Local Road,5,0,FALSE,Head-on,Distracted Driving,FALSE,T-junction,Rural,No lighting,50,3878,40-60,Male,9,21,Minor,Winter,Night,FALSE,FALSE,Truck,17,http://trafficdata.pune.example
A-0595,09-05-2024,09:11:08,18.58184823,73.81655135,Severe,Cloudy,Intersection,1,1,FALSE,Rollover,Road Condition,FALSE,T-junction,Rural,Dimly-lit,100,3448,25-40,Male,56,26,Minor,Monsoon,Night,FALSE,TRUE,Pedestrian,16,http://trafficdata.pune.example
A-0596,27-08-2024,23:04:22,18.48305658,73.81594676,Low,Cloudy,Expressway,1,3,FALSE,Head-on,Distracted Driving,FALSE,Roundabout,Urban,Dimly-lit,50,3504,18-25,Male,27,17,Minor,Winter,Night,FALSE,FALSE,Pedestrian,13,http://trafficdata.pune.example
A-0597,03-09-2024,01:36:59,18.62481931,73.80153926,Low,Stormy,Expressway,2,2,TRUE,Side-impact,Road Condition,FALSE,Roundabout,Urban,No lighting,30,1554,Above 60,Male,10,15,Major,Monsoon,Day,FALSE,TRUE,Pedestrian,5,http://trafficdata.pune.example
A-0598,04-04-2024,15:01:34,18.62827301,73.82215068,Moderate,Rainy,Highway,4,4,FALSE,Head-on,Speeding,FALSE,Crosswalk,Urban,Well-lit,30,4685,40-60,Male,51,1,Minor,Summer,Night,FALSE,FALSE,Truck,11,http://trafficdata.pune.example
A-0599,22-11-2024,10:00:18,18.46444139,73.91692119,Moderate,Cloudy,Highway,1,2,FALSE,Pedestrian,Speeding,FALSE,Roundabout,Rural,Dimly-lit,60,4544,40-60,Female,36,10,Minor,Monsoon,Day,FALSE,TRUE,Motorcycle,12,http://trafficdata.pune.example
A-0600,01-12-2024,04:48:05,18.50681921,73.8834183,Severe,Rainy,Expressway,1,4,FALSE,Head-on,Weather Conditions,FALSE,Crosswalk,Urban,Well-lit,60,3294,18-25,Male,11,16,Major,Monsoon,Night,FALSE,FALSE,Bus,10,http://trafficdata.pune.example
A-0601,19-03-2024,22:38:44,18.60360173,73.775486,Low,Stormy,Residential,5,4,FALSE,Rollover,Weather Conditions,TRUE,No Intersection,Urban,Dimly-lit,40,2796,18-25,Female,12,12,Major,Monsoon,Day,FALSE,FALSE,Motorcycle,1,http://trafficdata.pune.example
A-0602,01-12-2024,20:52:45,18.61558405,73.94220651,Low,Cloudy,Local Road,3,4,FALSE,Rollover,Speeding,FALSE,Crosswalk,Urban,Well-lit,40,4678,Below 18,Female,43,3,Fatal,Summer,Day,FALSE,TRUE,Motorcycle,8,http://trafficdata.pune.example
A-0603,04-09-2024,04:12:45,18.4979464,73.84383363,Moderate,Stormy,Residential,4,2,FALSE,Rollover,Drunk Driving,FALSE,Crosswalk,Urban,Well-lit,100,1233,40-60,Male,10,18,Minor,Summer,Day,TRUE,TRUE,Truck,0,http://trafficdata.pune.example
A-0604,24-12-2024,01:40:44,18.49949507,73.88973459,Moderate,Foggy,Highway,3,0,FALSE,Rollover,Road Condition,FALSE,Crosswalk,Urban,Well-lit,50,4777,Above 60,Male,14,11,Minor,Winter,Night,TRUE,FALSE,Motorcycle,3,http://trafficdata.pune.example
A-0605,27-06-2024,12:17:06,18.46923871,73.93188916,Moderate,Cloudy,Expressway,5,3,FALSE,Head-on,Speeding,FALSE,Y-junction,Rural,No lighting,80,4816,18-25,Male,38,12,Minor,Winter,Night,FALSE,FALSE,Bus,11,http://trafficdata.pune.example
A-0606,16-08-2024,02:08:23,18.50957795,73.87412003,Low,Foggy,Local Road,1,3,FALSE,Side-impact,Drunk Driving,FALSE,Y-junction,Urban,Well-lit,100,1917,Below 18,Female,46,4,Minor,Monsoon,Day,FALSE,FALSE,Bus,4,http://trafficdata.pune.example
A-0607,26-03-2024,22:53:34,18.50439051,73.93597632,Low,Cloudy,Highway,3,1,TRUE,Pedestrian,Road Condition,FALSE,T-junction,Urban,No lighting,50,1887,18-25,Female,42,25,Minor,Summer,Night,FALSE,FALSE,Car,6,http://trafficdata.pune.example
A-0608,29-12-2024,17:52:40,18.45973676,73.75762934,Severe,Foggy,Residential,5,0,FALSE,Pedestrian,Speeding,FALSE,No Intersection,Urban,No lighting,50,1610,25-40,Male,14,19,Minor,Summer,Day,FALSE,TRUE,Motorcycle,10,http://trafficdata.pune.example
A-0609,18-08-2024,00:30:13,18.56255811,73.75354239,Low,Foggy,Local Road,3,1,FALSE,Rear-end,Drunk Driving,FALSE,Y-junction,Urban,Dimly-lit,40,3714,40-60,Male,17,22,Minor,Monsoon,Day,FALSE,TRUE,Bicycle,11,http://trafficdata.pune.example
A-0610,08-07-2024,06:24:31,18.56040393,73.9269152,Moderate,Cloudy,Intersection,3,3,FALSE,Rear-end,Drunk Driving,FALSE,Roundabout,Urban,Dimly-lit,30,2764,Above 60,Female,33,5,Minor,Winter,Night,FALSE,FALSE,Bus,12,http://trafficdata.pune.example
A-0611,07-11-2024,20:24:42,18.4657504,73.79733735,Severe,Stormy,Highway,4,4,FALSE,Rollover,Drunk Driving,TRUE,No Intersection,Rural,No lighting,80,3370,Above 60,Male,18,10,Minor,Monsoon,Day,FALSE,TRUE,Truck,6,http://trafficdata.pune.example
A-0612,01-04-2024,13:43:07,18.47842841,73.80860782,Low,Cloudy,Residential,2,0,FALSE,Pedestrian,Road Condition,FALSE,Roundabout,Urban,Dimly-lit,100,1229,Above 60,Female,13,16,Minor,Winter,Night,TRUE,TRUE,Truck,17,http://trafficdata.pune.example
A-0613,01-01-2024,11:05:07,18.59964274,73.85496455,Low,Clear,Local Road,5,1,FALSE,Side-impact,Drunk Driving,TRUE,Crosswalk,Urban,Dimly-lit,30,2882,25-40,Male,42,25,Minor,Winter,Night,FALSE,FALSE,Bicycle,19,http://trafficdata.pune.example
A-0614,03-09-2024,15:45:55,18.48708834,73.87843819,Low,Cloudy,Expressway,5,3,FALSE,Pedestrian,Distracted Driving,TRUE,No Intersection,Rural,Well-lit,60,1437,Above 60,Male,26,9,Minor,Monsoon,Day,FALSE,TRUE,Pedestrian,5,http://trafficdata.pune.example
A-0615,04-02-2024,12:52:32,18.62103064,73.87905328,Moderate,Cloudy,Residential,5,4,FALSE,Rear-end,Weather Conditions,FALSE,Crosswalk,Urban,Well-lit,70,1149,Above 60,Male,59,29,Minor,Summer,Day,FALSE,FALSE,Car,3,http://trafficdata.pune.example
A-0616,01-02-2024,07:37:15,18.57938841,73.75727987,Severe,Stormy,Intersection,2,3,FALSE,Rollover,Speeding,FALSE,Y-junction,Rural,Well-lit,70,2178,25-40,Male,37,21,Minor,Summer,Night,TRUE,FALSE,Bicycle,0,http://trafficdata.pune.example
A-0617,18-04-2024,23:15:19,18.54439146,73.79104613,Moderate,Foggy,Residential,4,2,FALSE,Side-impact,Drunk Driving,FALSE,Crosswalk,Urban,Well-lit,30,4292,25-40,Female,53,25,Major,Winter,Day,FALSE,FALSE,Car,14,http://trafficdata.pune.example
A-0618,09-04-2024,13:42:54,18.52989202,73.94400114,Low,Foggy,Intersection,2,1,FALSE,Side-impact,Weather Conditions,FALSE,No Intersection,Rural,Well-lit,30,1708,Above 60,Female,5,2,Minor,Winter,Night,FALSE,FALSE,Bus,8,http://trafficdata.pune.example
A-0619,05-10-2024,03:41:01,18.60977902,73.8961447,Low,Foggy,Local Road,1,0,FALSE,Rear-end,Road Condition,TRUE,Roundabout,Urban,No lighting,80,2946,18-25,Male,33,17,Minor,Monsoon,Day,FALSE,FALSE,Car,12,http://trafficdata.pune.example
A-0620,07-05-2024,03:55:06,18.48751784,73.94095694,Moderate,Clear,Local Road,1,2,FALSE,Pedestrian,Distracted Driving,FALSE,No Intersection,Urban,No lighting,70,3899,18-25,Female,58,10,Major,Winter,Night,FALSE,FALSE,Bus,11,http://trafficdata.pune.example
A-0621,04-02-2024,10:40:25,18.60677738,73.86270309,Moderate,Foggy,Residential,5,1,FALSE,Rear-end,Drunk Driving,TRUE,No Intersection,Urban,Well-lit,30,1986,40-60,Male,17,20,Minor,Monsoon,Day,FALSE,TRUE,Bus,0,http://trafficdata.pune.example
A-0622,09-10-2024,18:42:01,18.47610602,73.76059362,Moderate,Cloudy,Expressway,5,4,FALSE,Rollover,Road Condition,FALSE,Y-junction,Rural,Well-lit,50,3872,18-25,Male,12,22,Major,Summer,Day,FALSE,TRUE,Car,15,http://trafficdata.pune.example
A-0623,30-03-2024,14:41:43,18.45229628,73.9163028,Moderate,Clear,Intersection,4,0,FALSE,Pedestrian,Drunk Driving,TRUE,No Intersection,Urban,No lighting,100,3153,Above 60,Male,36,19,Minor,Summer,Night,FALSE,FALSE,Motorcycle,0,http://trafficdata.pune.example
A-0624,12-12-2024,12:01:50,18.53034402,73.8972439,Moderate,Clear,Residential,2,4,FALSE,Side-impact,Road Condition,FALSE,No Intersection,Urban,No lighting,30,3569,18-25,Male,7,3,Fatal,Winter,Night,FALSE,TRUE,Pedestrian,13,http://trafficdata.pune.example
A-0625,11-03-2024,20:38:27,18.6462257,73.78481211,Low,Stormy,Expressway,5,2,TRUE,Side-impact,Speeding,TRUE,No Intersection,Rural,No lighting,80,1509,40-60,Male,43,25,Major,Winter,Night,FALSE,FALSE,Car,3,http://trafficdata.pune.example
A-0626,15-05-2024,08:11:16,18.51470278,73.8251937,Severe,Cloudy,Highway,2,1,FALSE,Rollover,Distracted Driving,FALSE,Crosswalk,Rural,No lighting,60,3917,40-60,Male,16,7,Fatal,Monsoon,Night,FALSE,FALSE,Car,17,http://trafficdata.pune.example
A-0627,25-08-2024,19:54:52,18.52741088,73.83884191,Moderate,Stormy,Local Road,1,4,FALSE,Rear-end,Distracted Driving,FALSE,T-junction,Rural,Dimly-lit,30,2215,18-25,Male,38,3,Minor,Winter,Day,FALSE,FALSE,Bicycle,9,http://trafficdata.pune.example
A-0628,04-10-2024,14:15:46,18.45106529,73.82687579,Severe,Stormy,Local Road,2,3,FALSE,Side-impact,Weather Conditions,FALSE,Y-junction,Rural,Well-lit,80,2730,25-40,Male,11,14,Major,Winter,Night,FALSE,FALSE,Car,5,http://trafficdata.pune.example
A-0629,27-03-2024,02:06:08,18.56491798,73.86494905,Low,Rainy,Expressway,4,3,FALSE,Rollover,Drunk Driving,FALSE,T-junction,Urban,Well-lit,30,4037,Above 60,Male,5,9,Minor,Summer,Night,FALSE,TRUE,Truck,15,http://trafficdata.pune.example
A-0630,30-10-2024,04:21:27,18.4832263,73.80965832,Low,Clear,Expressway,3,0,TRUE,Head-on,Drunk Driving,TRUE,Roundabout,Urban,Well-lit,70,3787,Above 60,Female,50,2,Minor,Winter,Night,FALSE,FALSE,Car,0,http://trafficdata.pune.example
A-0631,05-11-2024,05:21:23,18.48229538,73.82020342,Severe,Cloudy,Local Road,5,0,TRUE,Rollover,Speeding,FALSE,T-junction,Urban,Well-lit,30,3815,25-40,Male,24,29,Minor,Summer,Night,FALSE,FALSE,Motorcycle,13,http://trafficdata.pune.example
A-0632,14-03-2024,23:43:53,18.60543712,73.7981835,Moderate,Foggy,Intersection,2,0,FALSE,Pedestrian,Drunk Driving,TRUE,No Intersection,Rural,Dimly-lit,30,3174,40-60,Female,37,18,Minor,Winter,Day,FALSE,FALSE,Motorcycle,0,http://trafficdata.pune.example
A-0633,28-09-2024,07:57:09,18.61197982,73.80255226,Low,Foggy,Residential,2,0,FALSE,Pedestrian,Distracted Driving,FALSE,Roundabout,Urban,Dimly-lit,50,2414,40-60,Male,24,11,Minor,Monsoon,Night,FALSE,FALSE,Bus,4,http://trafficdata.pune.example
A-0634,26-12-2024,13:41:40,18.52420407,73.83890802,Low,Cloudy,Expressway,5,4,TRUE,Rear-end,Drunk Driving,FALSE,No Intersection,Urban,Well-lit,100,1062,Below 18,Male,34,5,Minor,Winter,Night,FALSE,FALSE,Bicycle,7,http://trafficdata.pune.example
A-0635,29-08-2024,07:09:47,18.61959559,73.76216382,Severe,Clear,Local Road,5,1,FALSE,Rear-end,Speeding,FALSE,Crosswalk,Urban,No lighting,50,4156,18-25,Female,42,8,Major,Winter,Night,FALSE,FALSE,Bicycle,15,http://trafficdata.pune.example
A-0636,12-03-2024,05:38:28,18.48150639,73.85088396,Low,Rainy,Highway,1,3,TRUE,Head-on,Weather Conditions,FALSE,T-junction,Rural,Dimly-lit,50,1930,40-60,Other,6,3,Minor,Summer,Day,FALSE,FALSE,Truck,10,http://trafficdata.pune.example
A-0637,24-09-2024,13:23:17,18.49417752,73.7771619,Low,Rainy,Intersection,4,0,FALSE,Side-impact,Speeding,TRUE,Roundabout,Urban,No lighting,40,4238,40-60,Other,44,2,Minor,Winter,Day,TRUE,FALSE,Pedestrian,1,http://trafficdata.pune.example
A-0638,24-01-2024,17:09:00,18.61023601,73.88176483,Low,Clear,Residential,4,2,FALSE,Rear-end,Weather Conditions,FALSE,Roundabout,Urban,No lighting,80,4665,18-25,Female,32,20,Major,Winter,Day,FALSE,FALSE,Bus,3,http://trafficdata.pune.example
A-0639,30-12-2024,07:14:02,18.58665781,73.90396919,Low,Stormy,Intersection,4,4,FALSE,Head-on,Drunk Driving,FALSE,Roundabout,Rural,No lighting,80,1505,40-60,Male,23,23,Minor,Monsoon,Night,FALSE,FALSE,Bicycle,7,http://trafficdata.pune.example
A-0640,06-01-2024,17:33:59,18.47701102,73.91490342,Severe,Rainy,Local Road,3,3,FALSE,Head-on,Weather Conditions,TRUE,Crosswalk,Rural,Dimly-lit,40,3550,Above 60,Male,28,15,Minor,Summer,Day,FALSE,FALSE,Bicycle,7,http://trafficdata.pune.example
A-0641,03-09-2024,05:19:54,18.48803049,73.82318397,Low,Cloudy,Local Road,1,2,FALSE,Head-on,Drunk Driving,FALSE,No Intersection,Urban,No lighting,60,3078,25-40,Female,15,27,Minor,Monsoon,Day,FALSE,FALSE,Bus,9,http://trafficdata.pune.example
A-0642,27-07-2024,07:27:18,18.61928003,73.94044719,Low,Rainy,Highway,1,3,FALSE,Pedestrian,Road Condition,FALSE,Roundabout,Urban,No lighting,40,1868,Below 18,Male,34,12,Minor,Summer,Day,FALSE,TRUE,Motorcycle,2,http://trafficdata.pune.example
A-0643,16-08-2024,15:33:52,18.49753574,73.79737541,Severe,Cloudy,Intersection,2,4,FALSE,Head-on,Road Condition,TRUE,No Intersection,Urban,Well-lit,80,2445,Above 60,Male,24,16,Minor,Winter,Day,FALSE,FALSE,Bus,13,http://trafficdata.pune.example
A-0644,28-09-2024,06:28:13,18.52631569,73.78711513,Low,Cloudy,Intersection,4,4,FALSE,Rollover,Distracted Driving,FALSE,T-junction,Rural,No lighting,70,3793,Above 60,Male,27,6,Minor,Monsoon,Day,FALSE,FALSE,Truck,17,http://trafficdata.pune.example
A-0645,14-12-2024,06:03:38,18.53663663,73.8408051,Low,Cloudy,Highway,5,1,FALSE,Rear-end,Drunk Driving,FALSE,Roundabout,Urban,Well-lit,40,3412,40-60,Female,45,27,Major,Winter,Day,FALSE,FALSE,Bicycle,6,http://trafficdata.pune.example
A-0646,08-04-2024,13:53:03,18.61193317,73.75056103,Low,Clear,Intersection,5,0,FALSE,Pedestrian,Distracted Driving,FALSE,Roundabout,Urban,Well-lit,80,3030,25-40,Male,45,6,Fatal,Summer,Day,FALSE,FALSE,Motorcycle,13,http://trafficdata.pune.example
A-0647,22-05-2024,13:08:25,18.64144049,73.8312784,Severe,Stormy,Local Road,5,4,FALSE,Rollover,Distracted Driving,FALSE,Y-junction,Urban,Dimly-lit,100,1958,Above 60,Male,56,2,Minor,Winter,Day,FALSE,TRUE,Pedestrian,9,http://trafficdata.pune.example
A-0648,28-03-2024,17:34:10,18.62567604,73.78118602,Moderate,Rainy,Residential,2,3,FALSE,Rollover,Distracted Driving,FALSE,Roundabout,Urban,No lighting,30,4723,25-40,Male,48,18,Major,Winter,Day,FALSE,TRUE,Motorcycle,11,http://trafficdata.pune.example
A-0649,21-10-2024,12:50:06,18.59404512,73.81216397,Moderate,Stormy,Local Road,2,2,FALSE,Pedestrian,Distracted Driving,TRUE,T-junction,Rural,Dimly-lit,70,1286,Above 60,Other,22,5,Major,Winter,Day,FALSE,TRUE,Car,12,http://trafficdata.pune.example
A-0650,18-06-2024,03:01:34,18.51284017,73.83198554,Moderate,Stormy,Expressway,1,0,TRUE,Rollover,Drunk Driving,FALSE,Y-junction,Urban,No lighting,30,4570,Above 60,Male,18,19,Minor,Summer,Night,FALSE,TRUE,Motorcycle,19,http://trafficdata.pune.example
A-0651,16-10-2024,17:56:34,18.63908433,73.92684099,Moderate,Clear,Expressway,3,2,FALSE,Rear-end,Road Condition,TRUE,No Intersection,Urban,No lighting,40,3737,Below 18,Female,11,25,Minor,Monsoon,Day,TRUE,FALSE,Bus,9,http://trafficdata.pune.example
A-0652,24-04-2024,22:30:27,18.5126587,73.90270475,Low,Cloudy,Residential,1,2,FALSE,Head-on,Distracted Driving,FALSE,Crosswalk,Urban,Well-lit,50,1417,18-25,Male,12,11,Minor,Winter,Day,FALSE,FALSE,Car,15,http://trafficdata.pune.example
A-0653,09-11-2024,07:41:17,18.48942171,73.82586026,Severe,Foggy,Highway,4,3,FALSE,Side-impact,Speeding,FALSE,T-junction,Urban,No lighting,50,2770,25-40,Male,52,11,Major,Winter,Day,FALSE,FALSE,Pedestrian,17,http://trafficdata.pune.example
A-0654,19-02-2024,12:38:40,18.4941402,73.92124431,Moderate,Stormy,Residential,1,0,FALSE,Head-on,Weather Conditions,FALSE,Crosswalk,Urban,Well-lit,60,1617,Below 18,Male,10,1,Minor,Winter,Night,FALSE,FALSE,Pedestrian,1,http://trafficdata.pune.example
A-0655,06-03-2024,01:46:23,18.63375684,73.89677591,Low,Foggy,Expressway,5,4,FALSE,Rollover,Speeding,FALSE,No Intersection,Urban,Well-lit,70,3616,Above 60,Male,57,9,Minor,Winter,Night,FALSE,FALSE,Motorcycle,0,http://trafficdata.pune.example
A-0656,08-11-2024,09:24:37,18.45459352,73.78566399,Low,Rainy,Intersection,4,1,FALSE,Head-on,Road Condition,FALSE,T-junction,Urban,No lighting,70,2413,Above 60,Other,19,2,Minor,Summer,Day,FALSE,FALSE,Bus,1,http://trafficdata.pune.example
A-0657,03-04-2024,09:42:22,18.62956121,73.92517387,Low,Stormy,Expressway,1,1,FALSE,Head-on,Weather Conditions,FALSE,T-junction,Urban,Well-lit,60,1161,25-40,Male,58,3,Minor,Summer,Day,FALSE,FALSE,Bicycle,12,http://trafficdata.pune.example
A-0658,29-02-2024,19:08:25,18.47437786,73.85943996,Moderate,Foggy,Local Road,5,2,FALSE,Side-impact,Road Condition,FALSE,Roundabout,Urban,Dimly-lit,50,3448,18-25,Female,47,15,Major,Winter,Day,FALSE,FALSE,Truck,9,http://trafficdata.pune.example
A-0659,17-09-2024,05:19:28,18.5869958,73.89828103,Moderate,Clear,Residential,1,1,FALSE,Pedestrian,Drunk Driving,TRUE,Crosswalk,Urban,Well-lit,100,3792,18-25,Female,19,11,Minor,Winter,Night,FALSE,FALSE,Truck,7,http://trafficdata.pune.example
A-0660,01-02-2024,23:55:59,18.64110388,73.76118527,Low,Rainy,Residential,2,4,FALSE,Pedestrian,Drunk Driving,FALSE,No Intersection,Urban,Well-lit,60,2802,25-40,Male,56,26,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,13,http://trafficdata.pune.example
